1 	 4.824773e-02 
2 	 4.824764e-02 
3 	 4.824760e-02 
4 	 4.824751e-02 
5 	 4.824748e-02 
6 	 4.824745e-02 
7 	 4.824742e-02 
8 	 4.824745e-02 
9 	 4.824745e-02 
10 	 4.824751e-02 
11 	 4.824758e-02 
12 	 4.824766e-02 
13 	 4.824779e-02 
14 	 4.824790e-02 
15 	 4.824806e-02 
16 	 4.824821e-02 
17 	 4.824837e-02 
18 	 4.824857e-02 
19 	 4.824872e-02 
20 	 4.824891e-02 
21 	 4.824909e-02 
22 	 4.824926e-02 
23 	 4.824947e-02 
24 	 4.824963e-02 
25 	 4.824985e-02 
26 	 4.825007e-02 
27 	 4.825027e-02 
28 	 4.825056e-02 
29 	 4.825080e-02 
30 	 4.825113e-02 
31 	 4.825147e-02 
32 	 4.825183e-02 
33 	 4.825230e-02 
34 	 4.825272e-02 
35 	 4.825326e-02 
36 	 4.825383e-02 
37 	 4.825442e-02 
38 	 4.825513e-02 
39 	 4.825580e-02 
40 	 4.825660e-02 
41 	 4.825742e-02 
42 	 4.825826e-02 
43 	 4.825924e-02 
44 	 4.826016e-02 
45 	 4.826123e-02 
46 	 4.826232e-02 
47 	 4.826343e-02 
48 	 4.826469e-02 
49 	 4.826590e-02 
50 	 4.826727e-02 
51 	 4.826867e-02 
52 	 4.827010e-02 
53 	 4.827171e-02 
54 	 4.827326e-02 
55 	 4.827499e-02 
56 	 4.827677e-02 
57 	 4.827857e-02 
58 	 4.828058e-02 
59 	 4.828252e-02 
60 	 4.828466e-02 
61 	 4.828685e-02 
62 	 4.828906e-02 
63 	 4.829148e-02 
64 	 4.829382e-02 
65 	 4.829635e-02 
66 	 4.829893e-02 
67 	 4.830150e-02 
68 	 4.830428e-02 
69 	 4.830697e-02 
70 	 4.830982e-02 
71 	 4.831270e-02 
72 	 4.831555e-02 
73 	 4.831860e-02 
74 	 4.832151e-02 
75 	 4.832457e-02 
76 	 4.832762e-02 
77 	 4.833060e-02 
78 	 4.833375e-02 
79 	 4.833672e-02 
80 	 4.833980e-02 
81 	 4.834284e-02 
82 	 4.834575e-02 
83 	 4.834879e-02 
84 	 4.835159e-02 
85 	 4.835446e-02 
86 	 4.835723e-02 
87 	 4.835981e-02 
88 	 4.836247e-02 
89 	 4.836483e-02 
90 	 4.836719e-02 
91 	 4.836938e-02 
92 	 4.837133e-02 
93 	 4.837329e-02 
94 	 4.837488e-02 
95 	 4.837640e-02 
96 	 4.837770e-02 
97 	 4.837868e-02 
98 	 4.837961e-02 
