0.0, 0.0
0.0165925, 0
1, 0

0.0, 0.0
0.0254615, 0.00502048
0.999999, 0.00106468

0.0, 0.0
0.0325745, 0.00973806
0.999998, 0.00212936

0.0, 0.0
0.0387266, 0.0141775
0.999995, 0.00319403

0.0, 0.0
0.0442476, 0.018389
0.999991, 0.00425871

0.0, 0.0
0.0493118, 0.022412
0.999986, 0.00532337

0.0, 0.0
0.0540249, 0.0262761
0.99998, 0.00638804

0.0, 0.0
0.0584566, 0.0300037
0.999972, 0.00745269

0.0, 0.0
0.062656, 0.0336123
0.999964, 0.00851734

0.0, 0.0
0.0666591, 0.0371158
0.999954, 0.00958197

0.0, 0.0
0.0704932, 0.0405253
0.999943, 0.0106466

0.0, 0.0
0.0741798, 0.04385
0.999931, 0.0117112

0.0, 0.0
0.077736, 0.0470978
0.999918, 0.0127758

0.0, 0.0
0.0811759, 0.050275
0.999904, 0.0138404

0.0, 0.0
0.0845109, 0.0533873
0.999889, 0.014905

0.0, 0.0
0.0877508, 0.0564396
0.999872, 0.0159695

0.0, 0.0
0.090904, 0.0594361
0.999855, 0.0170341

0.0, 0.0
0.0939774, 0.0623805
0.999836, 0.0180986

0.0, 0.0
0.0969773, 0.0652761
0.999816, 0.0191631

0.0, 0.0
0.0999091, 0.0681257
0.999795, 0.0202275

0.0, 0.0
0.102777, 0.0709321
0.999773, 0.021292

0.0, 0.0
0.105586, 0.0736976
0.99975, 0.0223564

0.0, 0.0
0.10834, 0.0764244
0.999726, 0.0234208

0.0, 0.0
0.111041, 0.0791143
0.9997, 0.0244852

0.0, 0.0
0.113693, 0.0817691
0.999674, 0.0255495

0.0, 0.0
0.116299, 0.0843906
0.999646, 0.0266139

0.0, 0.0
0.118861, 0.0869801
0.999617, 0.0276781

0.0, 0.0
0.121381, 0.089539
0.999587, 0.0287424

0.0, 0.0
0.123861, 0.0920686
0.999556, 0.0298066

0.0, 0.0
0.126303, 0.0945702
0.999523, 0.0308708

0.0, 0.0
0.128709, 0.0970446
0.99949, 0.031935

0.0, 0.0
0.131081, 0.0994931
0.999455, 0.0329991

0.0, 0.0
0.13342, 0.101917
0.99942, 0.0340632

0.0, 0.0
0.135727, 0.104316
0.999383, 0.0351272

0.0, 0.0
0.138004, 0.106692
0.999345, 0.0361912

0.0, 0.0
0.140252, 0.109045
0.999306, 0.0372552

0.0, 0.0
0.142471, 0.111376
0.999266, 0.0383191

0.0, 0.0
0.144664, 0.113687
0.999224, 0.039383

0.0, 0.0
0.14683, 0.115977
0.999182, 0.0404468

0.0, 0.0
0.148972, 0.118247
0.999138, 0.0415106

0.0, 0.0
0.151089, 0.120497
0.999093, 0.0425743

0.0, 0.0
0.153183, 0.122729
0.999047, 0.043638

0.0, 0.0
