0, 0
0.383081, 0.0547508
0.722131, 0.0404278
0.999408, 0.0344214
1.52381, 0.0278374
5.20386, 0.0151316
9.57219, 0.0112043
19.1644, 0.00785455
30.1805, 0.00623743

0, 0
0.379207, 0.108383
0.721003, 0.0807291
0.998817, 0.068802
1.52355, 0.0556656
5.20383, 0.030263
9.57218, 0.0224085
19.1644, 0.0157091
30.1805, 0.0124749

0, 0
0.367938, 0.161042
0.717636, 0.120907
0.997047, 0.103142
1.52279, 0.0834844
5.20377, 0.0453943
9.57216, 0.0336128
19.1644, 0.0235636
30.1805, 0.0187123

0, 0
0.357341, 0.211732
0.714304, 0.160837
0.995284, 0.137402
1.52203, 0.111285
5.2037, 0.0605253
9.57214, 0.044817
19.1644, 0.0314182
30.1805, 0.0249497

0, 0
0.340169, 0.260894
0.708784, 0.200529
0.992352, 0.171582
1.52076, 0.139066
5.20359, 0.0756561
9.57211, 0.0560212
19.1644, 0.0392727
30.1805, 0.0311872

0, 0
0.324461, 0.307664
0.703353, 0.239865
0.989439, 0.205642
1.51949, 0.16682
5.20348, 0.0907865
9.57208, 0.0672253
19.1644, 0.0471272
30.1805, 0.0374246

0, 0
0.302993, 0.352751
0.695804, 0.278866
0.985372, 0.239586
1.51772, 0.194547
5.20333, 0.105917
9.57203, 0.0784294
19.1644, 0.0549818
30.1805, 0.043662

0, 0
0.283718, 0.395368
0.688417, 0.317418
0.981341, 0.273375
1.51595, 0.222237
5.20318, 0.121046
9.57198, 0.0896335
19.1644, 0.0628363
30.1805, 0.0498995

0, 0
0.259336, 0.436395
0.678997, 0.355556
0.976175, 0.307013
1.51367, 0.24989
5.20298, 0.136175
9.57193, 0.100837
19.1644, 0.0706908
30.1805, 0.0561369

0, 0
0.237714, 0.475063
0.669826, 0.393174
0.971065, 0.340462
1.51141, 0.277498
5.20278, 0.151303
9.57187, 0.112041
19.1644, 0.0785453
30.1804, 0.0623743

0, 0
0.211455, 0.512337
0.658714, 0.430318
0.964845, 0.37373
1.50864, 0.305061
5.20254, 0.166431
9.5718, 0.123245
19.1643, 0.0863998
30.1804, 0.0686117

0, 0
0.188363, 0.547444
0.647941, 0.46689
0.958704, 0.40678
1.50589, 0.332569
5.2023, 0.181558
9.57173, 0.134449
19.1643, 0.0942543
30.1804, 0.0748492

0, 0
0.160954, 0.581379
0.635324, 0.50295
0.951479, 0.439622
1.50263, 0.360025
5.20202, 0.196684
9.57164, 0.145653
19.1643, 0.102109
30.1804, 0.0810866

0, 0
0.136995, 0.61335
0.623138, 0.538402
0.94436, 0.47222
1.4994, 0.387418
5.20174, 0.21181
9.57156, 0.156856
19.1643, 0.109963
30.1804, 0.087324

0, 0
0.108933, 0.64436
0.6092, 0.573321
0.936185, 0.504587
1.49567, 0.41475
5.20141, 0.226934
9.57146, 0.16806
19.1643, 0.117818
30.1804, 0.0935614

0, 0
0.0845115, 0.673597
0.595782, 0.607614
0.928145, 0.536688
1.49195, 0.442012
5.20108, 0.242058
9.57136, 0.179263
19.1642, 0.125672
30.1804, 0.0997988

0, 0
0.0561298, 0.702059
0.580699, 0.641365
0.919079, 0.568539
1.48776, 0.469205
5.20071, 0.25718
9.57125, 0.190466
19.1642, 0.133527
30.1804, 0.106036

0, 0
0.0315183, 0.728918
0.56622, 0.674486
0.910176, 0.600108
1.48358, 0.496321
5.20034, 0.272301
9.57114, 0.201669
19.1642, 0.141381
30.1804, 0.112274

0, 0
0.00304059, 0.755157
0.550156, 0.707068
0.900278, 0.631411
1.47892, 0.523361
5.19992, 0.287421
9.57102, 0.212872
19.1641, 0.149236
30.1804, 0.118511

0, 0
-0.0215792, 0.779941
0.534772, 0.739025
0.890575, 0.662417
1.4743, 0.550316
5.19951, 0.30254
9.57089, 0.224075
19.1641, 0.15709
30.1804, 0.124748

0, 0
-0.0500031, 0.804236
0.517873, 0.770455
0.879906, 0.693146
1.46919, 0.577188
5.19905, 0.317658
9.57076, 0.235277
19.1641, 0.164944
30.1803, 0.130986

0, 0
-0.0745097, 0.8272
0.501723, 0.801272
0.869461, 0.723569
1.46412, 0.60397
5.19859, 0.332774
9.57062, 0.24648
19.164, 0.172799
30.1803, 0.137223

0, 0
-0.10278, 0.849786
0.484122, 0.831579
0.858081, 0.753706
1.45858, 0.630662
5.19809, 0.347889
9.57047, 0.257682
19.164, 0.180653
30.1803, 0.143461

0, 0
